Student ID,Regular/Lateral,CIA-1,CIA-2,CIA-3,Assignment-1,Assignment-2,Assignment-3,Attendance (%),Internal(50),External(100),Final Marks,Grade
492,Regular,27,25,6,9,9,8,76,29,40,49,F
493,Regular,16,7,24,8,8,8,100,24,53,50,D
494,Regular,14,25,5,10,9,9,85,24,79,63,C
495,Regular,6,50,4,8,8,8,91,30,68,64,C
496,Lateral,4,24,6,9,8,9,99,20,100,70,C
497,Regular,3,31,41,10,9,8,90,37,50,62,C
498,Regular,27,26,19,9,9,9,78,30,88,74,B
499,Lateral,50,49,25,10,9,10,77,49,69,83,A
500,Regular,11,39,13,8,10,8,86,29,53,55,D
501,Regular,48,1,22,9,9,10,95,37,78,76,B
502,Regular,44,18,20,9,8,8,98,33,53,59,D
503,Regular,8,50,29,9,9,9,88,40,83,81,A
504,Regular,25,27,48,9,8,10,100,39,82,80,B
505,Regular,13,45,39,9,9,8,85,42,56,70,C
506,Regular,9,44,46,10,10,10,97,46,67,79,B
507,Regular,2,35,11,8,10,9,82,27,79,66,C
508,Regular,21,47,19,9,8,9,83,35,97,83,A
509,Regular,49,41,16,9,9,9,88,45,100,95,S
510,Regular,9,37,25,8,8,10,87,33,48,57,D
511,Regular,41,32,44,9,9,10,92,43,93,89,A+
512,Regular,14,38,32,9,10,9,87,37,56,65,C
513,Regular,4,19,18,8,8,10,91,23,62,54,D
514,Regular,13,9,43,9,8,10,97,31,96,79,B
515,Regular,1,2,32,8,9,10,85,22,80,62,C
516,Regular,11,18,50,10,9,9,79,36,43,57,D
517,Regular,26,8,38,10,9,8,81,34,42,55,D
518,Regular,28,29,26,8,8,10,89,31,50,56,D
519,Regular,38,32,7,8,10,10,75,37,50,62,C
520,Regular,28,24,48,10,9,8,94,39,41,59,D
521,Regular,48,12,33,9,10,8,83,41,75,78,B
522,Regular,7,24,28,9,9,8,98,29,92,75,B
523,Regular,33,6,1,9,10,10,81,25,52,51,D
524,Regular,26,23,25,9,8,9,80,29,75,66,C
525,Regular,15,45,17,9,10,8,100,33,90,78,B
526,Regular,32,42,43,8,10,9,98,43,83,84,A
527,Regular,3,3,19,9,8,8,86,17,82,58,D
528,Regular,47,9,25,10,10,9,86,38,87,81,A
529,Regular,33,38,19,9,9,9,96,37,42,58,D
530,Regular,40,30,28,10,10,8,84,37,53,63,C
531,Regular,33,2,49,9,10,9,82,42,65,74,B
532,Regular,34,17,8,10,9,10,89,30,60,60,D
533,Regular,50,9,30,8,9,9,82,40,72,76,B
534,Regular,18,2,36,9,9,8,98,30,76,68,C
535,Regular,50,44,9,10,9,9,86,46,64,78,B
536,Lateral,13,41,29,9,10,10,79,37,93,83,A
537,Regular,17,5,44,10,8,8,87,33,99,82,A
538,Lateral,31,37,40,10,9,8,87,39,83,80,B
539,Regular,39,24,43,10,9,9,82,42,88,86,A+
540,Regular,40,13,29,10,10,9,77,37,87,80,B
541,Regular,12,36,29,10,8,10,98,35,75,72,B
542,Regular,27,20,11,10,8,9,96,27,91,72,B
543,Regular,25,22,4,9,8,8,81,27,100,77,B
544,Regular,50,4,18,9,10,10,83,36,93,82,A
545,Regular,19,31,44,9,9,8,77,38,40,58,D
546,Regular,9,38,15,10,8,10,93,30,78,69,C
547,Regular,3,20,19,10,9,9,84,24,62,55,D
548,Regular,49,20,31,9,10,8,81,41,96,89,A+
549,Regular,24,3,31,10,9,8,83,31,48,55,D
550,Regular,41,7,32,8,8,8,78,37,96,85,A
551,Regular,19,11,35,8,8,9,88,29,66,62,C
552,Regular,8,10,45,10,9,9,88,31,100,81,A
553,Regular,44,1,35,9,8,10,98,40,40,60,D
554,Lateral,40,50,42,9,10,8,77,45,72,81,A
555,Regular,12,35,10,8,8,8,85,26,81,66,C
556,Regular,31,33,41,8,9,9,99,38,84,80,B
557,Regular,26,48,17,8,10,10,83,38,64,70,C
558,Regular,16,38,30,8,10,9,96,36,94,83,A
559,Regular,6,15,2,10,8,9,79,17,42,38,F
560,Regular,41,5,46,8,10,10,86,44,94,91,S
561,Lateral,11,49,12,9,9,10,83,33,87,76,B
562,Regular,45,12,33,8,10,10,86,40,61,70,C
563,Regular,41,28,26,9,9,10,90,36,48,60,D
564,Regular,3,38,23,9,10,9,82,33,81,73,B
565,Lateral,42,16,35,8,10,8,93,39,64,71,B
566,Regular,27,21,37,9,10,8,80,34,46,57,D
567,Regular,50,2,25,10,10,9,88,39,56,67,C
568,Regular,39,18,8,9,10,10,97,32,78,71,B
569,Regular,3,2,17,10,10,9,92,17,94,64,C
570,Regular,35,7,13,10,8,8,95,27,99,76,B
571,Regular,42,23,41,10,10,10,86,43,55,70,C
572,Regular,1,21,11,8,9,8,77,21,83,62,C
573,Regular,13,49,44,10,8,10,78,46,76,84,A
574,Regular,3,2,45,8,10,10,79,28,91,73,B
575,Regular,47,33,30,9,8,8,88,40,87,83,A
576,Regular,14,47,9,9,8,9,88,33,98,82,A
577,Regular,25,21,40,9,8,9,92,34,79,73,B
578,Regular,45,45,18,8,9,8,76,44,44,66,C
579,Regular,17,26,12,9,10,9,98,26,47,49,F
580,Regular,8,44,7,8,9,9,81,29,61,59,D
581,Regular,4,49,12,10,9,9,100,33,43,54,D
582,Regular,45,20,50,8,10,8,98,46,62,77,B
583,Regular,38,44,50,8,9,8,85,45,66,78,B
584,Regular,29,43,48,10,10,10,78,46,49,70,C
585,Regular,35,19,45,9,10,10,80,41,92,87,A+
586,Regular,32,42,28,9,8,9,87,38,45,60,D
587,Regular,22,7,13,9,9,10,80,23,62,54,D
588,Regular,48,41,50,9,8,9,81,47,92,93,S
589,Regular,31,48,41,9,9,9,88,44,51,69,C
590,Regular,24,35,45,9,9,10,86,41,84,83,A
591,Regular,1,10,32,10,10,10,99,26,49,50,D
592,Regular,36,24,18,8,8,8,80,32,52,58,D
593,Regular,22,29,44,8,10,8,88,37,52,63,C
594,Regular,20,45,1,9,10,9,90,35,80,75,B
595,Regular,30,5,21,8,9,9,82,29,97,77,B
596,Regular,9,15,36,8,10,8,82,29,55,56,D
597,Regular,12,50,37,9,10,8,77,43,58,72,B
598,Regular,6,25,49,10,8,10,94,38,83,79,B
599,Regular,21,50,47,9,8,8,98,47,70,82,A
600,Regular,21,18,46,10,9,8,93,35,61,65,C
601,Regular,22,45,48,8,9,9,93,45,58,74,B
602,Regular,37,46,18,8,9,8,77,41,41,61,C
603,Lateral,14,16,45,9,8,10,90,33,65,65,C
604,Regular,42,15,34,9,8,9,90,39,72,75,B
605,Lateral,35,4,48,8,8,9,90,41,41,61,C
606,Regular,42,16,31,10,9,10,90,38,76,76,B
607,Regular,4,11,5,8,10,9,86,15,58,44,F
608,Regular,3,39,30,8,9,10,86,36,59,65,C
609,Regular,7,21,22,10,8,10,97,26,100,76,B
610,Regular,24,38,47,8,9,9,93,42,93,88,A+
611,Regular,29,4,49,9,9,9,95,40,83,81,A
612,Regular,21,33,16,9,9,8,80,30,65,62,C
613,Regular,9,4,29,10,9,10,78,24,50,49,F
614,Regular,6,25,33,9,8,8,97,31,56,59,D
615,Lateral,14,20,31,9,9,9,98,29,89,73,B
616,Regular,39,18,49,10,8,10,83,44,46,67,C
617,Regular,11,1,13,10,9,9,95,18,77,56,D
618,Regular,5,9,39,9,8,8,99,27,89,71,B
619,Lateral,15,8,14,10,10,9,92,21,41,41,F
620,Regular,46,14,35,8,10,9,77,41,79,80,B
621,Regular,9,19,2,10,8,8,98,19,49,43,F
622,Lateral,43,42,49,10,9,8,89,45,64,77,B
623,Regular,36,48,30,8,10,9,98,42,72,78,B
624,Regular,45,41,42,8,9,10,85,43,51,68,C
625,Regular,23,20,46,9,10,8,86,36,91,81,A
626,Regular,50,32,42,9,9,9,96,45,76,83,A
627,Regular,47,34,28,10,10,9,75,42,76,80,B
628,Regular,42,25,40,10,9,8,89,41,94,88,A+
629,Regular,18,17,39,10,10,8,87,32,65,64,C
630,Regular,31,41,27,8,8,8,86,36,85,78,B
631,Regular,25,8,34,9,10,8,95,32,76,70,C
632,Regular,46,37,22,8,10,8,78,41,71,76,B
633,Regular,9,8,12,10,10,9,94,18,53,44,F
634,Regular,10,43,18,8,9,8,87,32,50,57,D
635,Regular,35,20,1,9,8,8,78,30,47,53,D
636,Regular,16,49,25,8,10,9,76,38,46,61,C
637,Regular,23,27,50,9,8,9,85,39,76,77,B
638,Regular,33,44,42,9,10,8,98,43,41,63,C
639,Regular,9,10,39,10,9,10,93,29,84,71,B
640,Regular,1,15,42,8,9,8,77,31,75,68,C
641,Regular,26,48,2,9,10,10,87,39,51,64,C
642,Regular,41,46,38,10,10,9,86,44,90,89,A+
643,Lateral,50,1,16,8,10,9,91,35,51,60,D
644,Regular,41,37,43,8,9,9,91,42,81,82,A
645,Lateral,46,47,7,9,9,9,80,46,89,90,A+
646,Regular,20,35,28,10,10,10,76,35,48,59,D
647,Regular,20,2,31,8,9,9,82,29,67,62,C
648,Regular,22,38,28,9,10,9,87,35,98,84,A
649,Lateral,30,39,21,8,10,9,97,36,74,73,B
650,Regular,18,48,31,10,9,10,79,41,54,68,C
651,Regular,35,35,48,8,8,8,98,41,96,89,A+
652,Regular,32,32,27,8,9,10,75,34,89,78,B
653,Regular,42,16,12,8,10,9,95,32,66,65,C
654,Regular,1,33,39,8,9,9,95,37,48,61,C
655,Regular,42,17,34,9,10,9,85,39,97,87,A+
656,Regular,24,11,15,10,10,10,77,25,44,47,F
657,Regular,50,39,30,8,9,8,82,43,75,80,B
658,Regular,37,15,10,10,10,8,76,30,76,68,C
659,Regular,27,28,18,8,10,10,94,31,75,68,C
660,Regular,30,13,26,8,8,9,91,30,47,53,D
661,Lateral,13,50,47,9,9,8,80,47,98,96,S
662,Regular,5,50,49,9,9,9,76,48,42,69,C
663,Regular,47,32,14,10,10,9,91,41,99,90,A+
664,Regular,44,8,5,9,10,10,99,30,50,55,D
665,Regular,16,46,20,8,8,9,97,34,42,55,D
666,Regular,3,11,29,9,9,9,83,25,95,72,B
667,Regular,24,38,30,9,10,8,78,36,52,62,C
668,Regular,12,12,34,8,9,9,84,27,56,55,D
669,Regular,6,37,18,8,10,8,82,30,47,53,D
670,Regular,46,1,28,10,9,8,95,38,44,60,D
671,Regular,13,30,41,9,8,9,79,37,67,70,C
672,Regular,49,42,48,10,8,10,82,48,64,80,B
673,Regular,47,13,29,10,8,8,92,39,61,69,C
674,Regular,8,43,15,10,9,8,81,32,75,69,C
675,Regular,1,2,39,9,10,10,80,26,86,69,C
676,Regular,47,29,5,10,8,8,83,39,45,61,C
677,Regular,2,43,6,9,10,10,100,29,63,60,D
678,Regular,48,35,31,8,9,9,98,41,66,74,B
679,Regular,36,5,26,9,9,9,89,33,74,70,C
680,Regular,10,37,34,8,10,9,88,37,53,63,C
681,Regular,43,35,25,9,9,10,100,40,63,71,B
682,Regular,8,25,23,9,10,9,90,28,65,60,D
683,Regular,9,8,22,8,9,10,96,21,47,44,F
684,Regular,35,50,40,8,9,10,100,45,66,78,B
685,Regular,27,36,14,8,8,8,95,33,95,80,B
686,Lateral,36,15,35,10,10,10,88,38,60,68,C
687,Lateral,10,22,9,9,9,8,86,21,68,55,D
688,Regular,40,30,5,8,9,8,99,36,75,73,B
689,Regular,35,30,23,10,8,8,79,34,68,68,C
690,Regular,28,1,25,8,10,9,85,30,76,68,C
691,Regular,3,1,22,9,10,9,94,19,95,66,C
692,Lateral,43,2,35,10,10,9,77,40,85,82,A
693,Regular,7,40,21,9,9,8,76,33,78,72,B
694,Regular,2,47,34,9,8,10,93,41,67,74,B
695,Regular,16,12,3,9,9,8,91,19,92,65,C
696,Regular,26,14,50,10,10,8,77,39,73,75,B
697,Regular,47,48,47,8,10,10,79,47,63,78,B
698,Regular,25,42,43,9,8,9,85,42,91,87,A+
699,Regular,17,17,44,9,8,10,82,33,67,66,C
700,Regular,30,28,48,10,10,9,92,40,45,62,C
701,Regular,20,47,22,8,8,9,85,35,64,67,C
702,Regular,30,2,36,8,10,10,77,35,95,82,A
703,Lateral,26,29,15,9,9,8,96,30,55,57,D
704,Regular,2,9,23,9,8,9,82,21,70,56,D
705,Regular,26,17,15,9,8,10,92,26,73,62,C
706,Regular,11,31,48,9,8,8,79,39,80,79,B
707,Regular,46,28,22,10,8,9,78,38,44,60,D
708,Regular,47,23,5,8,9,10,83,37,65,69,C
709,Regular,22,16,20,9,10,8,92,25,51,50,D
710,Regular,50,29,10,9,9,9,83,40,88,84,A
711,Regular,13,37,21,8,9,8,90,31,58,60,D
712,Regular,25,42,22,10,9,8,75,35,74,72,B
713,Regular,1,43,14,9,9,10,84,32,72,68,C
714,Regular,10,20,20,9,9,8,88,24,78,63,C
715,Regular,4,33,19,9,8,9,100,29,75,66,C
716,Lateral,44,13,20,8,8,10,96,34,72,70,C
717,Regular,34,22,29,9,9,8,87,33,90,78,B
718,Regular,13,32,43,10,8,9,79,39,49,63,C
719,Regular,38,10,43,8,8,8,95,40,85,82,A
720,Regular,30,35,31,10,9,9,85,35,49,59,D
721,Regular,8,22,16,8,8,10,92,23,63,54,D
722,Regular,31,40,26,9,8,10,97,37,44,59,D
723,Regular,35,28,49,8,8,10,85,42,71,77,B
724,Regular,39,5,23,10,9,9,81,34,56,62,C
725,Regular,32,26,38,10,8,8,81,36,94,83,A
726,Regular,19,39,8,10,9,10,98,32,84,74,B
727,Regular,40,27,10,8,9,9,78,35,60,65,C
728,Regular,2,49,31,8,8,10,85,40,90,85,A
729,Regular,13,46,31,10,8,10,89,40,52,66,C
730,Lateral,47,5,46,10,10,10,91,47,71,82,A
731,Regular,26,38,7,9,8,9,97,34,65,66,C
732,Lateral,38,45,7,8,8,8,84,41,86,84,A
733,Regular,13,11,10,8,8,8,79,17,84,59,D
734,Regular,23,46,29,9,10,10,94,39,68,73,B
735,Regular,26,35,46,8,10,9,85,41,98,90,A+
736,Lateral,50,30,16,9,9,10,98,41,42,62,C
737,Regular,9,41,42,9,10,8,84,42,90,87,A+
738,Regular,32,13,45,9,8,9,88,39,53,65,C
739,Lateral,10,36,9,9,9,9,89,27,76,65,C
740,Regular,39,46,24,9,8,10,96,43,66,76,B
741,Regular,42,27,1,10,9,8,79,36,90,81,A
742,Regular,17,40,41,9,10,10,81,42,70,77,B
743,Regular,48,38,21,8,8,10,77,43,100,93,S
744,Regular,29,31,21,10,10,9,93,33,94,80,B
745,Lateral,37,46,26,8,10,8,97,41,79,80,B
746,Regular,20,8,48,10,10,9,78,36,100,86,A+
747,Lateral,22,3,47,9,9,8,90,36,72,72,B
748,Regular,28,1,18,10,8,10,100,27,77,65,C
749,Regular,4,11,19,9,10,8,75,21,64,53,D
750,Regular,8,13,23,8,8,10,85,23,50,48,F
751,Regular,22,48,37,10,10,10,83,44,93,90,A+
752,Regular,29,43,4,8,10,9,79,37,80,77,B
753,Regular,28,48,3,8,8,10,77,39,87,82,A
754,Regular,34,39,29,10,9,9,84,38,96,86,A+
755,Regular,22,46,2,8,8,8,89,35,50,60,D
756,Regular,27,5,43,8,9,10,86,37,67,70,C
757,Regular,43,6,43,9,10,10,93,44,55,71,B
758,Regular,20,5,43,8,8,10,85,33,78,72,B
759,Regular,32,23,34,8,8,10,82,35,45,57,D
760,Regular,34,17,37,10,8,10,75,37,54,64,C
761,Regular,35,35,23,8,8,9,81,36,63,67,C
762,Regular,23,30,45,9,10,9,85,39,86,82,A
763,Regular,12,23,6,9,8,10,88,23,57,51,D
764,Regular,18,47,27,9,8,10,93,38,73,74,B
765,Regular,21,31,10,8,9,9,76,29,87,72,B
766,Regular,41,44,21,9,8,10,79,43,43,64,C
767,Regular,8,35,2,10,8,9,89,26,88,70,C
768,Regular,39,10,12,9,9,10,90,29,40,49,F
769,Lateral,49,21,14,10,8,9,76,37,96,85,A
770,Regular,9,19,12,10,10,8,95,21,79,60,D
771,Regular,12,26,12,8,8,10,97,23,53,49,F
772,Regular,21,33,36,10,9,10,87,37,84,79,B
773,Regular,44,29,13,9,10,8,93,38,64,70,C
774,Regular,6,34,20,9,10,10,80,31,70,66,C
775,Regular,38,43,24,8,10,8,89,41,63,72,B
776,Regular,28,28,22,10,8,8,94,31,62,62,C
777,Regular,23,37,10,8,8,8,93,32,65,64,C
778,Regular,17,3,40,9,8,9,80,31,97,79,B
779,Regular,12,12,29,10,9,8,78,25,82,66,C
780,Regular,27,20,20,8,10,10,95,28,96,76,B
781,Regular,49,30,45,8,8,8,89,45,62,76,B
782,Regular,31,28,1,10,10,9,87,33,88,77,B
783,Regular,38,17,2,9,9,10,80,31,42,52,D
784,Regular,30,27,6,10,8,10,96,32,45,54,D
785,Regular,22,5,9,9,10,8,97,21,61,51,D
786,Regular,18,12,7,8,8,10,80,20,41,40,F
787,Regular,43,12,27,8,10,10,78,37,94,84,A
788,Regular,30,38,48,9,10,10,93,44,62,75,B
789,Regular,26,17,43,10,9,9,78,36,67,69,C
790,Regular,33,10,49,8,9,8,90,41,51,66,C
791,Regular,17,27,2,9,8,8,80,25,61,55,D
792,Regular,14,32,20,8,9,10,89,29,86,72,B
793,Regular,35,16,10,8,9,10,84,29,73,65,C
794,Regular,11,2,43,8,10,9,79,30,70,65,C
795,Regular,22,22,41,9,10,8,88,34,88,78,B
796,Regular,42,37,32,10,10,8,79,40,54,67,C
797,Regular,1,15,10,10,8,10,92,19,50,44,F
798,Regular,23,40,15,10,8,9,91,34,81,74,B
799,Regular,39,42,39,8,9,8,84,40,97,88,A+
800,Regular,26,12,43,10,9,9,91,36,57,64,C
801,Regular,11,32,42,8,9,9,97,38,53,64,C
802,Regular,35,4,45,8,9,10,86,41,91,86,A+
803,Regular,16,43,24,8,9,10,82,35,69,69,C
804,Regular,41,16,29,9,10,10,96,37,78,76,B
805,Regular,26,9,41,8,8,10,85,35,44,57,D
806,Lateral,46,23,48,10,9,10,89,47,92,93,S
807,Lateral,42,6,37,9,8,8,79,39,57,67,C
808,Regular,21,44,46,10,9,10,80,45,86,88,A+
809,Regular,22,23,11,10,10,8,98,27,67,60,D
810,Regular,40,27,26,8,10,10,88,36,86,79,B
811,Regular,22,36,29,9,10,10,89,35,87,78,B
812,Regular,49,11,50,8,10,10,93,48,72,84,A
813,Regular,8,45,43,10,10,8,97,44,41,64,C
814,Regular,35,7,12,10,8,9,81,27,60,57,D
815,Regular,11,7,18,8,8,9,100,19,62,50,D
816,Regular,9,11,22,9,8,9,80,21,82,62,C
817,Regular,35,49,45,10,9,10,98,47,88,91,S
818,Regular,47,25,2,9,9,9,79,37,68,71,B
819,Regular,5,22,7,10,10,9,88,21,88,65,C
820,Regular,2,43,5,10,8,9,81,28,67,61,C
821,Regular,16,10,50,9,10,10,91,36,100,86,A+
822,Regular,49,7,6,9,8,10,81,31,67,64,C
823,Lateral,25,19,5,9,9,10,82,26,62,57,D
824,Regular,20,44,47,8,10,9,89,45,65,77,B
825,Regular,47,19,28,10,9,10,98,39,87,82,A
826,Regular,12,32,30,9,9,9,76,33,96,81,A
827,Regular,9,30,6,8,8,10,98,24,60,54,D
828,Regular,7,42,43,8,9,9,86,42,98,91,S
829,Regular,33,3,28,8,10,9,84,33,78,72,B
830,Lateral,46,6,29,9,9,10,79,39,84,81,A
831,Regular,32,1,18,9,8,9,87,28,58,57,D
832,Regular,50,46,37,8,8,10,94,47,92,93,S
833,Regular,50,18,44,10,8,9,92,46,66,79,B
834,Regular,44,44,9,9,8,9,90,43,40,63,C
835,Regular,17,40,45,10,9,9,95,43,71,78,B
836,Regular,6,31,7,9,10,10,94,24,92,70,C
837,Regular,13,1,39,10,8,8,96,29,43,50,D
838,Regular,30,13,10,8,10,9,75,26,63,57,D
839,Regular,10,25,25,10,8,9,79,29,81,69,C
840,Regular,37,41,7,10,9,10,93,40,97,88,A+
841,Regular,6,18,9,10,10,10,82,20,99,69,C
842,Regular,35,36,11,9,9,10,79,37,62,68,C
843,Regular,31,44,34,8,8,8,76,39,55,66,C
844,Regular,10,10,44,10,10,8,82,30,86,73,B
845,Lateral,19,10,20,9,8,10,100,24,47,47,F
846,Regular,13,14,49,9,10,8,80,34,56,62,C
847,Regular,28,15,26,9,9,8,95,30,65,62,C
848,Regular,45,3,1,8,9,10,75,28,78,67,C
849,Regular,23,37,13,10,8,10,83,33,99,82,A
850,Regular,24,13,40,8,10,10,94,34,45,56,D
851,Lateral,34,30,31,8,10,8,100,34,68,68,C
852,Regular,40,36,21,8,9,8,97,38,66,71,B
853,Regular,38,35,45,9,8,8,86,41,49,65,C
854,Regular,17,28,40,9,10,10,86,36,86,79,B
855,Regular,19,11,1,8,10,8,94,20,68,54,D
856,Regular,49,10,1,8,8,8,96,31,100,81,A
857,Regular,26,31,32,9,8,10,99,34,57,62,C
858,Regular,20,50,40,9,8,8,75,44,84,86,A+
859,Regular,40,49,45,10,10,9,92,47,72,83,A
860,Regular,29,31,46,9,10,8,91,39,53,65,C
861,Regular,27,17,8,9,10,10,88,27,51,52,D
862,Regular,18,35,37,10,9,8,85,37,99,86,A+
863,Regular,45,44,42,8,8,10,80,44,88,88,A+
864,Lateral,14,47,26,9,8,9,86,37,85,79,B
865,Regular,9,18,49,10,9,10,91,36,42,57,D
866,Regular,4,8,18,8,9,10,84,19,40,39,F
867,Regular,2,22,21,8,8,9,77,25,92,71,B
868,Regular,28,8,36,10,8,8,82,34,97,82,A
869,Lateral,32,38,3,9,8,9,93,36,57,64,C
870,Regular,38,34,37,9,9,10,88,39,85,81,A
871,Regular,5,33,28,9,9,9,90,33,96,81,A
872,Lateral,44,5,48,10,10,10,92,46,99,95,S
873,Regular,41,24,38,9,8,10,97,40,47,63,C
874,Regular,18,4,22,9,10,10,78,25,75,62,C
875,Regular,1,29,43,8,8,10,86,37,67,70,C
876,Regular,17,2,44,8,8,10,97,33,84,75,B
877,Regular,37,36,39,10,9,9,76,39,77,77,B
878,Regular,36,14,12,8,8,10,86,28,40,48,F
879,Regular,5,6,32,10,9,8,81,24,45,46,F
880,Regular,22,50,11,8,8,9,99,37,86,80,B
881,Regular,28,27,34,9,8,9,94,33,55,60,D
882,Regular,26,5,9,8,8,10,82,22,83,63,C
883,Regular,28,30,45,10,9,9,98,39,78,78,B
884,Regular,19,25,1,10,9,10,93,27,89,71,B
885,Regular,16,13,12,10,8,8,79,20,42,41,F
886,Regular,5,43,3,8,10,8,76,27,65,59,D
887,Regular,46,7,17,10,8,8,97,33,75,70,C
888,Regular,11,17,3,8,8,10,81,19,41,39,F
889,Lateral,43,15,23,9,10,9,75,35,40,55,D
890,Regular,4,9,18,10,8,10,94,20,55,47,F
891,Regular,31,11,3,8,10,10,97,26,61,56,D
892,Regular,39,30,18,8,8,8,89,35,81,75,B
893,Lateral,12,18,1,8,9,9,77,20,85,62,C
894,Regular,6,42,48,9,10,8,91,45,84,87,A+
895,Regular,12,16,21,10,8,8,83,23,85,65,C
896,Regular,9,12,43,9,9,9,99,31,73,67,C
897,Regular,12,5,7,8,10,8,75,16,97,64,C
898,Lateral,28,20,28,10,8,9,76,31,88,75,B
899,Regular,50,21,28,10,8,9,76,40,46,63,C
900,Regular,32,27,48,10,9,9,83,41,88,85,A
901,Regular,35,36,23,9,8,9,78,37,76,75,B
902,Regular,20,21,7,10,8,9,93,25,75,62,C
903,Regular,49,46,44,10,10,10,87,48,55,75,B
904,Regular,25,3,35,10,8,8,94,32,48,56,D
905,Regular,44,31,20,10,8,9,92,39,60,69,C
906,Regular,46,10,19,10,10,9,76,35,93,81,A
907,Regular,50,43,33,8,10,8,85,45,51,70,C
908,Regular,12,6,35,10,8,9,92,27,61,57,D
909,Regular,9,40,22,9,8,8,81,33,65,65,C
910,Regular,7,38,11,9,9,8,90,28,61,58,D
911,Regular,30,22,28,10,10,10,85,33,88,77,B
912,Regular,32,31,2,10,8,9,87,34,99,83,A
913,Regular,12,39,42,9,9,8,83,41,53,67,C
914,Regular,19,34,19,10,10,10,95,31,75,68,C
915,Regular,36,47,40,9,9,9,91,43,50,68,C
916,Regular,19,25,46,10,8,9,93,37,67,70,C
917,Lateral,31,35,9,8,8,10,86,35,45,57,D
918,Lateral,40,49,36,8,10,9,86,44,55,71,B
919,Regular,7,5,12,8,8,10,86,16,72,52,D
920,Regular,35,6,27,8,8,10,82,33,96,81,A
921,Regular,2,4,23,9,10,9,99,20,63,51,D
922,Regular,48,23,21,8,8,10,94,37,87,80,B
923,Regular,44,24,19,9,9,8,77,35,67,68,C
924,Regular,7,49,12,8,9,9,83,33,47,56,D
925,Regular,28,14,8,10,9,9,98,26,83,67,C
926,Regular,20,22,45,9,9,10,85,36,77,74,B
927,Regular,2,45,19,10,8,10,92,34,85,76,B
928,Regular,4,37,7,10,8,9,97,26,61,56,D
929,Regular,14,10,6,9,10,10,91,19,48,43,F
930,Regular,11,45,39,9,10,8,77,42,73,78,B
931,Regular,27,14,14,8,9,9,95,25,90,70,C
932,Regular,2,14,3,10,10,10,88,16,47,39,F
933,Regular,21,33,7,9,9,9,91,30,43,51,D
934,Regular,34,17,17,9,8,8,87,28,82,69,C
935,Regular,13,2,3,8,10,9,78,15,60,45,F
936,Regular,40,17,20,10,9,9,80,33,42,54,D
937,Regular,20,12,24,9,10,10,93,27,79,66,C
938,Regular,40,44,40,9,10,8,100,42,71,77,B
939,Regular,16,5,38,9,10,10,95,31,63,62,C
940,Regular,10,36,35,9,8,9,91,37,73,73,B
941,Regular,26,44,1,9,9,8,82,36,48,60,D
942,Regular,4,36,28,10,10,8,92,34,95,81,A
943,Regular,35,42,41,8,9,8,95,41,53,67,C
944,Regular,17,16,39,10,10,9,79,32,48,56,D
945,Regular,12,25,17,10,8,9,77,25,62,56,D
946,Regular,29,13,34,9,9,10,75,34,67,67,C
947,Regular,14,50,32,8,9,8,98,41,63,72,B
948,Regular,25,8,11,10,10,9,86,24,79,63,C
949,Regular,10,15,11,10,9,10,83,20,79,59,D
950,Regular,34,29,19,10,9,10,82,34,59,63,C
951,Regular,42,32,46,8,10,9,96,44,55,71,B
952,Regular,47,1,4,8,9,10,91,29,84,71,B
953,Regular,2,2,35,9,9,10,90,24,86,67,C
954,Regular,3,1,40,8,8,10,84,25,75,62,C
955,Regular,29,4,8,10,10,9,87,24,76,62,C
956,Regular,17,23,40,8,10,8,100,33,86,76,B
957,Regular,26,24,30,10,8,8,85,31,84,73,B
958,Lateral,16,38,45,9,10,8,78,42,99,91,S
959,Regular,19,47,2,8,9,10,82,35,50,60,D
960,Regular,41,14,34,9,9,9,97,39,63,70,C
961,Regular,49,10,26,9,9,10,98,39,85,81,A
962,Lateral,33,45,1,9,9,9,85,40,40,60,D
963,Regular,42,3,22,8,9,9,97,34,96,82,A
964,Regular,29,5,2,9,8,9,75,22,88,66,C
965,Lateral,1,6,9,10,8,9,95,15,43,36,F
966,Regular,6,35,18,10,10,8,94,30,55,57,D
967,Regular,4,28,37,9,9,9,77,35,91,80,B
968,Regular,2,36,26,10,8,9,98,33,93,79,B
969,Lateral,44,9,30,10,9,10,87,39,47,62,C
970,Regular,36,17,38,9,10,8,87,38,69,72,B
971,Regular,42,43,44,9,9,10,94,44,97,92,S
972,Regular,44,16,41,8,10,10,93,43,69,77,B
973,Regular,47,16,45,9,8,8,95,45,87,88,A+
974,Regular,34,5,45,8,10,9,96,40,75,77,B
975,Regular,41,25,36,8,9,8,98,39,55,66,C
976,Lateral,44,42,39,10,9,8,75,43,76,81,A
977,Regular,34,1,36,10,8,9,79,37,65,69,C
978,Regular,21,40,43,9,10,8,100,42,80,82,A
979,Regular,10,38,40,10,9,9,92,40,50,65,C
980,Lateral,45,27,38,8,10,9,81,42,53,68,C
981,Regular,39,4,37,9,8,9,87,39,80,79,B
982,Regular,32,19,29,10,8,9,89,33,59,62,C
983,Regular,31,6,1,9,10,9,100,24,55,51,D
984,Regular,34,20,35,9,10,10,79,37,56,65,C
985,Regular,19,45,24,9,9,8,98,36,84,78,B
